A	5385	3
A	5390	3
A	5395	3
A	5400	3
A	5404	4
A	5408	4
A	5412	2
A	5417	2
A	5423	3
A	5429	1
A	5435	3
A	5441	1
A	5447	2
A	5452	5
A	5456	4
A	5461	1
A	5466	5
A	5472	2
A	5477	4
A	5483	3
A	5488	1
A	5494	4
A	5498	3
A	5503	4
A	5509	4
A	5514	4
A	5518	2
A	5522	1
A	5528	2
A	5534	3
A	5538	4
A	5544	3
A	5549	1
A	5553	4
A	5557	1
A	5561	4
A	5566	3
A	5570	5
A	5575	4
A	5580	3
A	5585	3
A	5591	1
A	5595	4
A	5599	1
A	5603	1
A	5607	5
A	5611	4
A	5616	5
A	5620	5
A	5625	5
A	5629	1
A	5633	5
A	5639	4
A	5645	4
A	5650	4
A	5656	2
A	5660	2
A	5665	4
A	5670	4
A	5675	5
A	5679	4
A	5685	4
A	5689	5
A	5694	3
A	5699	2
A	5703	2
A	5709	3
A	5714	2
A	5720	1
A	5726	4
A	5732	5
A	5736	3
A	5740	3
A	5746	3
A	5751	1
A	5757	4
A	5763	2
A	5768	3
A	5773	3
A	5777	3
A	5782	1
A	5786	3
A	5792	2
A	5798	1
A	5804	2
A	5808	3
A	5812	3
A	5817	3
A	5822	4
A	5828	1
A	5832	3
A	5836	2
A	5840	4
A	5845	4
A	5850	4
A	5855	5
A	5859	3
A	5864	2
A	5869	3
A	5875	3
A	5881	4
A	5886	3
A	5891	4
A	5896	4
A	5900	5
A	5906	2
A	5912	1
A	5918	1
A	5923	3
A	5928	1
A	5933	2
A	5938	2
A	5942	2
A	5946	5
A	5950	5
A	5956	1
A	5962	2
A	5967	1
A	5972	4
A	5976	3
A	5981	1
A	5987	1
A	5993	5
A	5998	4
A	6002	2
A	6006	4
A	6012	4
A	6018	1
A	6024	2
A	6030	3
A	6034	4
A	6040	1
A	6044	2
A	6049	5
A	6054	4
A	6058	3
A	6064	4
A	6070	4
A	6074	2
A	6080	4
A	6086	4
A	6092	4
A	6096	3
A	6101	2
A	6105	1
A	6111	5
A	6117	5
A	6123	4
A	6127	5
A	6132	5
A	6137	3
A	6142	4
A	6146	2
A	6152	4
A	6158	5
A	6162	3
A	6167	5
A	6172	2
A	6178	1
A	6182	4
A	6188	5
A	6193	1
A	6199	4
A	6203	4
A	6209	5
A	6215	1
A	6221	5
A	6227	2
A	6231	4
A	6235	3
A	6239	1
A	6243	1
A	6247	2
A	6253	5
A	6257	4
A	6262	1
A	6268	2
A	6272	2
A	6276	3
A	6281	3
A	6285	1
A	6291	3
A	6295	4
A	6300	5
A	6305	4
A	6310	1
A	6314	1
A	6318	2
A	6323	1
A	6327	4
A	6331	2
A	6336	2
A	6342	2
A	6347	1
A	6352	1
A	6357	2
A	6362	1
A	6366	3
A	6371	4
A	6376	3
A	6382	4
A	6388	3
A	6393	3
A	6397	3
A	6403	4
A	6407	1
A	6413	4
A	6417	1
A	6422	5
A	6427	3
A	6431	3
A	6437	4
A	6443	4
A	6449	3
A	6454	4
A	6458	1
A	6463	2
A	6467	3
A	6471	2
A	6476	5
A	6480	2
A	6485	4
A	6489	1
A	6494	2
A	6499	2
A	6505	3
A	6510	1
A	6514	2
A	6520	3
A	6525	5
A	6530	5
A	6536	4
A	6541	4
A	6545	5
A	6550	2
A	6556	5
A	6560	1
A	6566	5
A	6571	1
A	6577	2
A	6583	5
A	6588	3
A	6594	2
A	6598	4
A	6603	4
A	6607	5
A	6612	4
A	6617	4
A	6623	3
A	6628	5
A	6634	4
A	6640	1
A	6644	5
A	6648	1
A	6653	1
A	6658	3
A	6662	5
A	6668	1
A	6672	2
A	6676	1
A	6682	1
A	6687	4
A	6691	4
A	6695	5
A	6700	2
A	6706	5
A	6710	3
A	6715	4
A	6719	3
A	6725	1
A	6730	4
A	6735	5
A	6740	2
A	6746	3
A	6751	5
A	6757	5
A	6761	1
A	6765	5
A	6771	2
A	6776	3
A	6780	2
A	6786	2
A	6790	5
A	6795	4
A	6799	4
A	6804	5
A	6808	3
A	6814	1
A	6818	1
A	6824	4
A	6830	4
A	6835	2
A	6839	1
A	6845	2
A	6850	2
A	6855	2
A	6859	1
A	6863	3
A	6867	5
A	6872	2
A	6878	4
A	6882	1
A	6886	3
A	6892	1
A	6897	3
A	6902	2
A	6907	4
A	6913	2
A	6919	4
A	6924	2
A	6928	4
A	6934	3
A	6939	2
A	6944	3
A	6949	5
A	6955	3
A	6959	1
A	6963	4
A	6967	5
A	6973	4
A	6978	2
A	6984	5
A	6989	5
A	6993	5
A	6997	2
A	7002	2
A	7007	1
A	7013	2
A	7019	4
A	7023	4
A	7027	2
A	7033	2
A	7038	5
A	7042	3
A	7047	2
A	7053	3
A	7058	2
A	7063	1
A	7067	2
A	7071	3
A	7075	4
A	7081	1
A	7085	3
A	7091	2
A	7097	3
A	7101	4
A	7106	3
A	7112	1
A	7116	4
A	7122	5
A	7126	3
A	7132	1
A	7138	3
A	7142	5
A	7148	4
A	7153	1
A	7158	3
A	7163	2
A	7167	5
A	7173	3
A	7177	2
A	7181	3
A	7186	5
A	7192	4
A	7198	2
A	7204	4
A	7209	1
A	7215	5
A	7219	2
A	7224	2
A	7229	2
A	7235	2
A	7240	4
A	7246	2
A	7250	1
A	7255	5
A	7261	1
A	7266	3
A	7271	5
A	7277	2
A	7283	3
A	7289	4
A	7293	4
A	7299	4
A	7304	2
A	7310	3
A	7314	3
A	7319	3
A	7324	3
A	7328	2
A	7332	2
A	7336	1
A	7341	4
A	7347	3
A	7351	3
A	7357	3
A	7362	4
A	7367	1
A	7371	1
A	7376	1
A	7382	3
A	7386	2
A	7391	5
A	7397	5
A	7401	1
A	7406	5
A	7411	3
A	7417	5
A	7423	2
A	7427	2
A	7433	4
A	7438	4
A	7444	5
A	7449	3
A	7453	5
A	7457	4
A	7463	5
A	7468	4
A	7474	2
A	7478	4
A	7483	4
A	7487	1
A	7491	2
A	7495	4
A	7499	3
A	7504	4
A	7508	3
A	7512	4
A	7516	4
A	7522	1
A	7526	4
A	7530	3
A	7535	5
A	7540	1
A	7544	4
A	7550	4
A	7556	2
A	7562	5
A	7567	5
A	7572	3
A	7578	1
A	7583	3
A	7588	3
A	7594	4
A	7598	1
A	7603	4
A	7608	2
A	7613	1
A	7618	5
A	7622	4
A	7627	3
A	7631	3
A	7637	5
A	7643	4
A	7647	4
A	7651	5
A	7656	1
A	7662	2
A	7666	5
A	7671	4
A	7677	2
A	7682	1
A	7688	4
A	7693	3
A	7698	3
A	7702	1
A	7708	1
A	7714	4
A	7720	5
A	7724	1
A	7730	1
A	7734	4
A	7738	3
A	7742	2
A	7748	5
A	7752	4
A	7758	2
A	7763	4
A	7767	1
A	7772	2
A	7776	3
A	7780	2
A	7786	5
A	7791	2
A	7796	4
A	7800	1
A	7805	3
A	7811	3
A	7817	3
A	7823	3
A	7828	2
A	7833	1
A	7839	2
A	7843	5
A	7848	5
A	7852	1
A	7858	1
A	7864	2
A	7870	2
A	7874	4
A	7878	1
A	7882	4
A	7888	4
A	7893	5
A	7899	5
A	7903	5
A	7909	2
A	7915	3
A	7919	3
A	7923	3
A	7928	3
A	7932	4
A	7938	4
A	7944	3
A	7950	4
A	7956	4
A	7960	2
A	7965	1
A	7969	2
A	7973	1
A	7979	5
A	7983	4
A	7989	5
A	7993	1
A	7997	4
A	8002	1
A	8006	5
A	8011	1
A	8015	2
A	8021	2
A	8025	3
A	8029	2
A	8033	1
A	8038	2
A	8043	3
A	8047	4
A	8051	1
A	8057	4
A	8062	2
A	8067	5
A	8072	4
A	8078	2
A	8084	4
A	8090	2
A	8095	4
A	8101	3
A	8106	5
A	8111	4
A	8115	5
A	8121	3
A	8127	3
A	8131	2
A	8136	5
A	8142	3
A	8148	5
A	8154	2
A	8159	4
A	8164	1
A	8169	1
A	8175	1
A	8180	1
A	8185	2
A	8189	2
A	8195	4
A	8201	4
A	8205	3
A	8209	3
A	8213	5
A	8219	5
A	8224	4
A	8229	2
A	8235	1
A	8239	3
A	8244	1
A	8248	3
A	8254	5
A	8258	3
A	8262	2
A	8266	2
A	8272	4
A	8276	5
A	8281	4
A	8285	4
A	8289	3
A	8295	5
A	8299	1
A	8303	1
A	8309	3
A	8315	3
A	8319	3
A	8324	4
A	8329	4
A	8334	2
A	8338	4
A	8343	4
A	8347	3
A	8353	5
A	8358	4
A	8362	3
A	8367	2
A	8373	5
A	8379	2
A	8383	1
A	8388	2
A	8393	3
A	8398	5
A	8404	2
A	8410	2
A	8416	3
A	8422	3
A	8426	5
A	8432	3
A	8437	4
A	8441	5
A	8446	4
A	8451	2
A	8455	1
A	8460	4
A	8465	5
A	8470	5
A	8475	5
A	8479	5
A	8484	4
A	8489	2
A	8494	5
A	8500	2
A	8505	1
A	8509	4
A	8514	5
A	8518	2
A	8522	4
A	8528	3
A	8533	4
A	8539	4
A	8544	3
A	8548	5
A	8554	3
A	8558	5
A	8563	4
A	8569	2
A	8573	3
A	8577	1
A	8582	1
A	8586	5
A	8591	5
A	8597	4
A	8601	4
A	8605	4
A	8610	2
A	8615	4
A	8620	5
A	8624	1
A	8628	1
A	8634	2
A	8640	2
A	8644	3
A	8650	3
A	8655	3
A	8661	2
A	8666	5
A	8672	1
A	8676	4
A	8682	1
A	8686	2
A	8691	2
A	8696	4
A	8702	1
A	8707	4
A	8712	1
A	8717	5
A	8721	5
A	8725	3
A	8731	5
A	8735	3
A	8741	1
A	8746	2
A	8751	4
A	8755	2
A	8759	4
A	8765	1
A	8769	3
A	8775	2
A	8780	3
A	8785	5
A	8790	2
A	8795	4
A	8801	1
A	8806	3
A	8812	3
A	8818	2
A	8822	4
A	8826	2
A	8832	4
A	8838	1
A	8842	2
A	8846	5
A	8850	2
A	8856	4
A	8860	2
A	8866	4
A	8872	4
A	8877	3
A	8881	1
A	8885	4
A	8890	2
A	8894	3
A	8898	3
A	8902	2
A	8908	5
A	8912	5
A	8916	2
A	8922	1
A	8927	2
A	8933	3
A	8939	1
A	8944	5
A	8950	2
A	8954	1
A	8958	3
A	8964	3
A	8970	3
A	8976	1
A	8981	5
A	8986	1
A	8992	1
A	8997	5
A	9001	3
A	9005	5
A	9011	1
A	9016	3
A	9020	3
A	9025	4
A	9029	5
A	9034	4
A	9039	5
A	9044	3
A	9049	1
A	9055	4
A	9060	3
A	9066	5
A	9070	2
A	9075	4
A	9079	3
A	9085	3
A	9089	1
A	9093	1
A	9098	1
A	9103	3
A	9109	5
A	9114	4
A	9118	2
A	9123	5
A	9127	5
A	9132	5
A	9136	3
A	9140	3
A	9146	4
A	9150	4
A	9156	1
A	9160	4
A	9166	3
A	9171	3
A	9175	2
A	9181	3
A	9186	2
A	9191	5
A	9195	4
A	9200	3
A	9205	3
A	9211	2
A	9217	4
A	9223	3
A	9228	1
A	9233	3
A	9238	3
A	9243	4
A	9249	2
A	9253	5
A	9257	1
A	9263	2
A	9269	3
A	9275	1
A	9280	2
A	9284	4
A	9290	3
A	9295	2
A	9299	2
A	9303	1
A	9308	1
A	9313	4
A	9319	5
A	9323	3
A	9328	4
A	9334	2
A	9340	3
A	9345	1
A	9350	1
A	9356	4
A	9360	2
A	9364	4
A	9368	1
A	9374	1
A	9380	1
A	9384	3
A	9388	2
A	9392	1
A	9398	5
A	9403	1
A	9408	5
A	9414	2
A	9419	1
A	9423	2
A	9428	2
A	9432	2
A	9437	4
A	9441	5
A	9446	2
A	9452	3
A	9456	2
A	9461	1
A	9466	3
A	9472	2
A	9478	3
A	9483	2
A	9487	2
A	9492	1
A	9498	5
A	9503	3
A	9507	2
A	9513	2
A	9519	3
A	9525	4
A	9529	5
A	9534	1
A	9540	4
A	9545	2
A	9550	5
A	9556	1
A	9561	5
A	9567	5
A	9572	5
A	9577	3
A	9581	4
A	9586	2
A	9591	5
A	9595	2
A	9599	5
A	9603	4
A	9609	5
A	9614	5
A	9619	3
A	9625	4
A	9631	1
A	9635	2
A	9639	4
A	9645	2
A	9651	3
A	9657	2
A	9661	5
A	9665	4
A	9670	2
A	9674	4
A	9680	4
A	9684	5
A	9688	2
A	9693	4
A	9698	5
A	9703	1
A	9708	2
A	9713	3
A	9719	1
A	9724	4
A	9730	3
A	9735	3
A	9741	3
A	9747	2
A	9751	5
A	9755	4
A	9760	3
A	9765	5
A	9769	3
A	9775	2
A	9779	4
A	9784	5
A	9789	2
A	9794	5
A	9798	2
A	9804	1
A	9808	2
A	9814	3
A	9820	4
A	9825	2
A	9830	2
A	9835	5
A	9839	3
A	9843	4
A	9849	5
A	9855	3
A	9861	2
A	9867	2
A	9872	5
A	9877	1
A	9881	3
A	9887	2
A	9893	5
A	9899	1
A	9904	2
A	9910	1
A	9916	1
A	9921	4
A	9925	2
A	9931	1
A	9936	3
A	9940	1
A	9945	3
A	9950	1
A	9955	2
A	9960	5
A	9966	5
A	9972	3
A	9976	2
A	9980	1
A	9986	3
A	9991	2
A	9996	1
A	10000	1
A	10004	3
A	10009	4
A	10015	5
A	10019	1
A	10023	4
A	10027	1
A	10032	4
A	10036	2
A	10042	1
A	10046	5
A	10051	4
A	10057	5
A	10061	5
A	10066	1
A	10072	1
A	10077	2
A	10082	4
A	10087	3
A	10092	2
A	10098	2
A	10103	5
A	10107	2
A	10113	4
A	10118	1
A	10124	3
